movieId,genres,numVotes,primaryTitle,startYear,actors,directors,averageRating
4439,"drama,fantasy,romance,thriller",22,twilight,2013,"Sonia Espahrom,Shaghayegh Farahani,Mohammad Reza Forutan,Kavian Lazar,Mohammad Rasekh",['Farzad Motamen'],4.818181818
4440,"action,adventure,crime,thriller",6,transporter 3,2008,"Jason Statham,Robert Knepper,Natalya Rudakova,François Berléand,Jeroen Krabbé,Alex Kobold,David Atrakchi,Yann Sundberg,Eriq Ebouaney,David Kammenos",['Olivier Megaton'],5.333333333
4441,comedy,3,four christmases,2008,"Reese Witherspoon,Vince Vaughn,Mary Steenburgen,Robert Duvall,Sissy Spacek,Jon Voight,Jon Favreau,Dwight Yoakam,Tim McGraw,Kristin Chenoweth",['Seth Gordon'],5.666666667
4442,"drama,romance",1,fireproof,2008,"Kirk Cameron,Erin Bethea,Ken Bevel,Stephen Dervan,Eric Young,Jason McLeod,Harris Malcom,Phyllis Malcom,Perry Revell,Stephanie Makulinski",['Alex Kendrick'],2
4443,"animation,comedy",2,igor,2008,"John Cusack,Molly Shannon,Steve Buscemi,Myleene Klass,Robin Howard,Matt McKenna,John Cleese,Sean Hayes,Jess Harnell,Jess Harnell,Eddie Izzard",['Tony Leondis'],7
4444,drama,2,hunger,2023,"Nopachai Chaiyanam,Chutimon Chuengcharoensukying,Emilio Ferreira,Alex Gravenstein,Alex Gravenstein,Chimwemwe Miller,Chimwemwe Miller,Gunn Svasti Na Ayudhya,Majid Sajadi,Himawari Tajiri,Bhumibhat Thavornsiri,Kenneth Won",['Sitisiri Mongkolsiri'],9.5
4445,"action,crime,drama,thriller",6,punisher: war zone,2008,"Ray Stevenson,Dominic West,Dominic West,Julie Benz,Doug Hutchison,Colin Salmon,Wayne Knight,Dash Mihok,Stephanie Janusauskas,Mark Camacho,Romano Orzari",['Lexi Alexander'],6
4446,"drama,war",1,che: part one,2008,"Julia Ormond,Benicio Del Toro,Oscar Isaac,Pablo Guevara,Franklin Díaz,Armando Suárez Cobián,Rodrigo Santoro,María Isabel Díaz Lago,Demián Bichir,Mateo Gómez",['Steven Soderbergh'],10
4447,"drama,war",1,che: part two,2008,"Demián Bichir,Rodrigo Santoro,Benicio Del Toro,Catalina Sandino Moreno,María D. Sosa,Raúl Beltrán,Raúl 'Pitín' Gómez,Paty M. Bellott,Othello Rensoli,Franka Potente",['Steven Soderbergh'],10
4448,"drama,mystery",7,doubt,2009,"Hamed Komaily,Bahram Radan,Taraneh Alidoosti,Mahtab Keramati,Mohamad Motie,Ali Reza Shoja'noori,Atash Garakani,Anoshirvan Arjmand,Farrokh Nemati,Mahmoud Pakniat",['Varuzh Karim-Masihi'],6.714285714
4449,"crime,drama",46,gran torino,2008,"Clint Eastwood,Bee Vang,Christopher Carley,Ahney Her,Brian Haley,Geraldine Hughes,Dreama Walker,Brian Howe,John Carroll Lynch,William Hill",['Clint Eastwood'],7.891304348
4450,drama,9,frost/nixon,2008,"Frank Langella,Michael Sheen,Kevin Bacon,Sam Rockwell,Matthew Macfadyen,Oliver Platt,Rebecca Hall,Toby Jones,Andy Milder,Kate Jennings Grant",['Ron Howard'],7.888888889
4451,drama,11,seven pounds,2008,"Will Smith,Rosario Dawson,Woody Harrelson,Michael Ealy,Barry Pepper,Elpidia Carrillo,Robinne Lee,Joe Nunez,Joe Nunez,Bill Smitrovich,Tim Kelleher",['Gabriele Muccino'],8.272727273
4452,comedy,34,yes man,2008,"Jim Carrey,Zooey Deschanel,Bradley Cooper,John Michael Higgins,Rhys Darby,Danny Masterson,Fionnula Flanagan,Terence Stamp,Sasha Alexander,Molly Sims",['Peyton Reed'],7.235294118
4453,"drama,thriller,war",11,valkyrie,2008,"Tom Cruise,Bill Nighy,Carice van Houten,Kenneth Branagh,Tom Wilkinson,Thomas Kretschmann,Terence Stamp,Eddie Izzard,Kevin McNally,Christian Berkel",['Bryan Singer'],6.818181818
4454,"action,sci-fi",2,war of the worlds,2013,"Christopher H. Baum,Jewel Elizabeth,Doug Myers,Steve Rimpici,Leah Frederick,Marjorie Ocho Kouns,Tyler Abbott,Anthony Aroya,Scott Raven,J. Christopher Dunn",['Christopher H. Baum'],6
4455,drama,1,ben x,2007,"Marijke Pinoy,Greg Timmermans,Cesar De Sutter,Gilles De Schryver,Bavo Smets,Katrien Pierlet,Rebecca Lenaerts,Maarten Claeyssens,Titus De Voogdt,Pol Goossen",['Nic Balthazar'],7
4456,"adventure,children,comedy",11,bedtime stories,2008,"Adam Sandler,Keri Russell,Courteney Cox,Guy Pearce,Russell Brand,Richard Griffiths,Teresa Palmer,Lucy Lawless,Jonathan Morgan Heit,Laura Ann Kesling",['Adam Shankman'],6.727272727
4457,"comedy,drama",3,choke,2020,"Shane Ryan-Reid,Scott Butler,Sarah Brine,Sarah Brine,Lisa London,Sal Landi,Chris Spinelli,Barry Sattels,Brynda Mattox,Nicole D'Angelo,Tania Fox",['Gregory Hatanaka'],7
4458,"drama,romance",5,revolutionary road,2008,"Leonardo DiCaprio,Kate Winslet,Christopher Fitzgerald,Jonathan Roumie,Neal Bledsoe,Marin Ireland,Samantha Soule,Heidi Armbruster,Sam Rosen,Maria Rusolo",['Sam Mendes'],7.4
4459,documentary,4,dear zachary: a letter to a son about his father,2008,,['Kurt Kuenne'],7.75
4460,"drama,romance",1,wild child,2008,"Emma Roberts,Aidan Quinn,Natasha Richardson,Lexi Ainsworth,Shelby Young,Johnny Pacar,Georgia King,Ruby Thomas,Eleanor Turner-Moss,Kimberley Nixon",['Nick Moore'],6
4461,"drama,thriller,war",7,defiance,2008,"Daniel Craig,Liev Schreiber,Jamie Bell,Alexa Davalos,Allan Corduner,Mark Feuerstein,Tomas Arana,Jodhi May,Kate Fahy,Iddo Goldberg",['Edward Zwick'],7.857142857
4462,"comedy,drama",14,marley & me,2008,"Owen Wilson,Jennifer Aniston,Eric Dane,Kathleen Turner,Alan Arkin,Nathan Gamble,Haley Bennett,Ann Dowd,Clarke Peters,Finley Jacobsen",['David Frankel'],6.285714286
4463,"action,drama,war",10,ip man,2008,"Donnie Yen,Simon Yam,Louis Fan,Ka-Tung Lam,Lynn Xiong,Hiroyuki Ikeuchi,Xing Yu,You-Nam Wong,Yu-Hang To,Calvin Ka-Sing Cheng",['Wilson Yip'],7.9
4464,"comedy,romance",4,bride wars,2015,"Angelababy,Xiao Chen,Haitao Du,Shaofeng Feng,Jiong He,Xiaoming Huang,Boran Jing,Jinshan Liu,Ni Ni,Yinan Wang",['Tony Chan'],7
4465,"action,drama",1,battle in seattle,2007,"André 3000,Jennifer Carpenter,Isaach De Bankolé,Woody Harrelson,Martin Henderson,Joshua Jackson,Ray Liotta,Tzi Ma,Ivana Milicevic,Connie Nielsen",['Stuart Townsend'],8
4466,"adventure,fantasy",1,fire and ice,1986,"Kelby Anno,Philippe Bernard,Scott Brooksbank,Jan Bucher,Suzy Chaffee,John Denver,John Eaves,Masayoshi Hija,Wolfgang Junginger,Suzy Kay",['Willy Bogner'],4
4467,"action,fantasy,horror,thriller",7,underworld: rise of the lycans,2009,"Rhona Mitra,Michael Sheen,Bill Nighy,Steven Mackintosh,Kevin Grevioux,David Aston,Geraldine Brophy,Leighton Cardno,Alex Carroll,Elizabeth Hawthorne",['Patrick Tatopoulos'],7.285714286
4468,"adventure,fantasy",5,inkheart,2008,"Brendan Fraser,Andy Serkis,Eliza Bennett,Sienna Guillory,Richard Strange,Paul Bettany,Helen Mirren,Matt King,Steve Speirs,Jamie Foreman",['Iain Softley'],7
4469,"action,comedy,crime",7,paul blart: mall cop,2009,"Kevin James,Keir O'Donnell,Jayma Mays,Raini Rodriguez,Shirley Knight,Stephen Rannazzisi,Peter Gerety,Bobby Cannavale,Adam Ferrara,Jamal Mixon",['Steve Carr'],5.428571429
4470,"drama,musical",1,notorious,2009,"Jamal Woolard,Anthony Mackie,Derek Luke,Momo Dione,Dennis L.A. White,Marc John Jefferies,Menyone DeVeaux,Christopher Jordan Wallace,Ricky Smith,Amanda Christopher",['George Tillman Jr.'],6
4471,"action,adventure,sci-fi",3,outlander,2008,"Jim Caviezel,Sophia Myles,Ron Perlman,Jack Huston,John Hurt,Cliff Saunders,Patrick Stevenson,Aidan Devine,Bailey Maughan,John Nelles",['Howard McCain'],6.666666667
4472,"horror,thriller",1,eden lake,2008,"Kelly Reilly,Michael Fassbender,Tara Ellis,Jack O'Connell,Finn Atkins,Jumayn Hunter,Thomas Turgoose,James Burrows,Tom Gill,Lorraine Bruce",['James Watkins'],8
4473,"animation,fantasy,thriller",35,coraline,2009,"Dakota Fanning,Teri Hatcher,Teri Hatcher,Teri Hatcher,John Hodgman,John Hodgman,Jennifer Saunders,Jennifer Saunders,Dawn French,Dawn French,Keith David,Robert Bailey Jr.,Ian McShane,Ian McShane,Aankha Neal,George Selick",['Henry Selick'],7.4
4474,"sci-fi,thriller",2,push,2019,,['Fredrik Gertten'],6
4475,"comedy,drama,romance",11,he's just not that into you,2009,"Ginnifer Goodwin,Jennifer Aniston,Jennifer Connelly,Morgan Lily,Trenton Rogers,Michelle Carmichael,Jasmine Woods,Sabrina Revelle,Zoe Jarman,Alia Rhiana Eckerman",['Ken Kwapis'],5.636363636
4476,"comedy,horror",1,my name is bruce,2007,"Bruce Campbell,Taylor Sharpe,Logan Martin,Ali Akay,Ariel Badenhop,James J. Peck,James J. Peck,Jen Brown,Kurt Rauf,Michael Kallio,Adam Boyd",['Bruce Campbell'],6
4477,"comedy,drama",5,funny people,2009,"Adam Sandler,Seth Rogen,Leslie Mann,Eric Bana,Jonah Hill,Jason Schwartzman,Aubrey Plaza,Maude Apatow,Iris Apatow,RZA",['Judd Apatow'],7
4478,"comedy,drama",2,berlin calling,2015,,['Nigel Dick'],8.5
4479,"drama,war",1,nuremberg,1996,,['Stephen Trombley'],8
4480,"comedy,drama,romance",4,away we go,2009,"John Krasinski,Maya Rudolph,Allison Janney,Carmen Ejogo,Catherine O'Hara,Jeff Daniels,Jim Gaffigan,Samantha Pryor,Conor Carroll,Maggie Gyllenhaal",['Sam Mendes'],7
4481,horror,2,friday the 13th,2009,"Jared Padalecki,Amanda Righetti,Derek Mears,Danielle Panabaker,Travis Van Winkle,Aaron Yoo,Jonathan Sadowski,Julianna Guill,Ben Feldman,Arlen Escarpeta",['Marcus Nispel'],6
4482,"adventure,animation,children,musical",1,rock-a-doodle,1991,"Glen Campbell,Christopher Plummer,Sorrell Booke,Eddie Deezen,Sandy Duncan,Toby Ganger,Ellen Greene,Phil Harris,Phil Harris,Christian Hoff,Kathryn Holcomb",['Don Bluth'],4
4483,comedy,17,"i love you, man",2009,"Paul Rudd,Jason Segel,Rashida Jones,Sarah Burns,Greg Levine,Jaime Pressly,Jon Favreau,Jane Curtin,J.K. Simmons,Andy Samberg",['John Hamburg'],7.058823529
4484,"adventure,comedy,horror",1,dance of the dead,2008,"Jared Kusnitz,Greyson Chadwick,Chandler Darby,Carissa Fowler,Randy McDowell,Michael Mammoliti,Mark Lynch,Justin Welborn,Mark Oliver,Blair Redford",['Gregg Bishop'],7
4485,"crime,romance,thriller",1,duplicity,2017,"Benjamin Mehr,Andrew Wright,Ben Gardner,Meghan Liberto,Griffin Davidson,Melissa Rhodes,Christopher Pompa,Eli Davidson,Grant Fluet,Mike Foley",['Garrett Adams'],5
4486,"action,drama,mystery,sci-fi,thriller",9,knowing,2009,"Nicolas Cage,Chandler Canterbury,Rose Byrne,Lara Robinson,Lara Robinson,D.G. Maloney,Nadia Townsend,Alan Hopgood,Adrienne Pickering,Joshua Long,Danielle Carter",['Alex Proyas'],5.666666667
4487,"comedy,drama",4,sunshine cleaning,2008,"Amy Adams,Emily Blunt,Alan Arkin,Jason Spevack,Steve Zahn,Mary Lynn Rajskub,Clifton Collins Jr.,Eric Christian Olsen,Paul Dooley,Kevin Chapman",['Christine Jeffs'],6.75
4488,"action,mystery,thriller",1,echelon conspiracy,2009,"Shane West,Edward Burns,Ving Rhames,Jonathan Pryce,Amara Zaragoza,Gosha Kutsenko,Sergey Gubanov,Martin Sheen,Ilan Goodman,Todd Jensen",['Greg Marcks'],4
4489,"animation,sci-fi,imax",8,monsters vs. aliens,2009,"Reese Witherspoon,Reese Witherspoon,Rainn Wilson,Stephen Colbert,Seth Rogen,Hugh Laurie,Will Arnett,Kiefer Sutherland,Paul Rudd,Julie White,Jeffrey Tambor","['Rob Letterman', 'Conrad Vernon']",6.5
4490,comedy,2,big stan,2007,"Rob Schneider,David Carradine,Sally Kirkland,Jennifer Morrison,Scott Wilson,Richard Kind,M. Emmet Walsh,Henry Gibson,Jackson Rathbone,Kevin Gage",['Rob Schneider'],5.5
4491,"comedy,drama,romance",1,strictly sexual,2008,"Amber Benson,Johann Urb,Kristen Kerr,Stevie Long,Trevor Murphy,Brooke Mueller,Elizabeth Wood,Ashley Hinson,Shravan Kambam,Scott Weston",['Joel Viertel'],10
4492,"action,comedy",4,observe and report,2009,"Seth Rogen,Anna Faris,Ray Liotta,Michael Peña,Dan Bakkedahl,Jesse Plemons,John Yuan,Matt Yuan,Celia Weston,Collette Wolfe",['Jody Hill'],5.25
4493,"comedy,drama",15,adventureland,2009,"Jesse Eisenberg,Kristen Stewart,Ryan Reynolds,Martin Starr,Jack Gilpin,Margarita Levieva,Wendie Malick,Kristen Wiig,Bill Hader,Matt Bush",['Greg Mottola'],6.666666667
4494,"comedy,romance",4,confessions of a shopaholic,2009,"Isla Fisher,Hugh Dancy,Krysten Ritter,Joan Cusack,John Goodman,John Lithgow,Kristin Scott Thomas,Fred Armisen,Leslie Bibb,Lynn Redgrave",['P.J. Hogan'],7
4495,"drama,fantasy,sci-fi,thriller",1,the butterfly effect 3: revelations,2009,"Chris Carmack,Rachel Miner,Melissa Jones,Kevin Yon,Lynch R. Travis,Sarah Habel,Mia Serafino,Hugh Maguire,Richard Wilkinson,Chantel Giacalone",['Seth Grossman'],1
4496,comedy,1,man on the flying trapeze,1935,"W.C. Fields,Mary Brian,Kathleen Howard,Grady Sutton,Vera Lewis,Lucien Littlefield,Oscar Apfel,Lew Kelly,Tammany Young,Walter Brennan",['Clyde Bruckman'],9
4497,comedy,5,in the loop,2009,"Tom Hollander,Peter Capaldi,James Gandolfini,Harry Hadden-Paton,Samantha Harrington,Gina McKee,Olivia Poulet,Chris Addison,James Smith,Zach Woods",['Armando Iannucci'],8.6
4498,"comedy,drama",10,17 again,2009,"Zac Efron,Matthew Perry,Leslie Mann,Thomas Lennon,Tyler Steelman,Allison Miller,Sterling Knight,Michelle Trachtenberg,Adam Gregory,Hunter Parrish",['Burr Steers'],7.1
4499,"action,drama,war",88,inglourious basterds,2009,"Brad Pitt,Diane Kruger,Eli Roth,Mélanie Laurent,Christoph Waltz,Michael Fassbender,Daniel Brühl,Til Schweiger,Gedeon Burkhard,Jacky Ido",['Quentin Tarantino'],8.272727273
4500,"crime,drama,thriller",3,state of play,2013,Adam Chaffin,['Steven Dhoedt'],8
4501,"action,comedy,crime",8,crank: high voltage,2009,"Jason Statham,Amy Smart,Clifton Collins Jr.,Dwight Yoakam,Efren Ramirez,Julanne Chidi Hill,Jose Pablo Cantillo,Reno Wilson,Keone Young,Art Hsu","['Mark Neveldine', 'Brian Taylor']",5.875
4502,"drama,mystery,sci-fi,thriller",32,moon,2024,"Florentina Holzinger,Celina Sarhan,Andria Tayeh,Omar AlMajali",['Kurdwin Ayub'],7.9375
4503,"action,sci-fi,thriller",26,x-men origins: wolverine,2009,"Hugh Jackman,Hugh Jackman,Liev Schreiber,Ryan Reynolds,Danny Huston,Will.i.am,Lynn Collins,Kevin Durand,Dominic Monaghan,Dominic Monaghan,Taylor Kitsch,Taylor Kitsch,Daniel Henney",['Gavin Hood'],5.730769231
4504,"crime,drama,thriller",1,sin nombre,2009,"Paulina Gaitan,Marco Antonio Aguirre,Leonardo Alonso,Karla Cecilia Alvarado,Juan Pablo Arias Barrón,Rosalba Belén Barrón,Felipe Castro,Rosalba Quintana Cruz,Marcela Feregrino,Kristyan Ferrer",['Cary Joji Fukunaga'],8
4505,"action,adventure,sci-fi,imax",59,star trek,2009,"Chris Pine,Zachary Quinto,Simon Pegg,Leonard Nimoy,Eric Bana,Bruce Greenwood,Karl Urban,Zoe Saldana,John Cho,Anton Yelchin",['J.J. Abrams'],7.728813559
4506,documentary,1,earth,2019,,['Nikolaus Geyrhalter'],7
4507,documentary,1,stanley kubrick: a life in pictures,2001,,['Jan Harlan'],8
4508,drama,1,crossing over,2017,"Louise Jameson,Dominika van Santen,Andrei Lenart,Karen Sandoval,Nita Mistry,Jake Francis,J. David Hinze,Emelle Smith,Carly Houston,Mark Haldor",['Mark Haldor'],4
4509,"crime,drama,mystery,thriller",17,angels & demons,2009,"Tom Hanks,Ewan McGregor,Ayelet Zurer,Stellan Skarsgård,Pierfrancesco Favino,Nikolaj Lie Kaas,Armin Mueller-Stahl,Thure Lindhardt,David Pasquesi,Cosimo Fusco",['Ron Howard'],6.529411765
4510,"action,drama,thriller",1,scorpio,1973,"Burt Lancaster,Alain Delon,Paul Scofield,John Colicos,Gayle Hunnicutt,J.D. Cannon,Joanne Linville,Mel Stewart,Vladek Sheybal,Mary Maude",['Michael Winner'],8
4511,comedy,1,balls out: gary the tennis coach,2009,"Seann William Scott,Randy Quaid,Brando Eaton,Emilee Wallace,A.D. Miles,Leonor Varela,Tim Williams,Ryan Simpkins,Conor Donovan,Allen Evangelista",['Danny Leiner'],4
4512,drama,1,powder blue,2009,"Jessica Biel,Eddie Redmayne,Forest Whitaker,Ray Liotta,Lisa Kudrow,Patrick Swayze,Kris Kristofferson,Alejandro Romero,Sanaa Lathan,Chandler Canterbury",['Timothy Linh Bui'],4
4513,"adventure,comedy,drama",8,fanboys,2009,"Dan Fogler,Jay Baruchel,Kristen Bell,Sam Huntington,Christopher Rodriguez Marquette,David Denman,Christopher McDonald,Charlie B. Brown,Isaac Kappy,Stephen Pina",['Kyle Newman'],5.75
4514,"action,adventure,sci-fi,thriller",18,terminator salvation,2009,"Christian Bale,Sam Worthington,Anton Yelchin,Moon Bloodgood,Helena Bonham Carter,Jadagrace,Bryce Dallas Howard,Common,Jane Alexander,Michael Ironside",['McG'],6.5
4515,"action,comedy,imax",10,night at the museum: battle of the smithsonian,2009,"Ben Stiller,Owen Wilson,Amy Adams,Hank Azaria,Hank Azaria,Hank Azaria,Robin Williams,Christopher Guest,Alain Chabat,Steve Coogan,Ricky Gervais,Bill Hader",['Shawn Levy'],6.2
4516,"adventure,fantasy,musical,romance",1,were the world mine,2008,"Tanner Cohen,Wendy Robie,Judy McLane,Zelda Williams,Jill Larson,Ricky Goldman,Nathaniel David Becker,Christian Stolte,David Darlow,Parker Croft",['Tom Gustafson'],7
4517,"comedy,horror",6,drag me to hell,2009,"Alison Lohman,Justin Long,Ruth Livier,Lorna Raver,Dileep Rao,David Paymer,Adriana Barraza,Chelcie Ross,Reggie Lee,Molly Cheek",['Sam Raimi'],7.5
4518,"adventure,animation,children,drama",105,up,2009,"Edward Asner,Jordan Nagai,John Ratzenberger,Christopher Plummer,Bob Peterson,Bob Peterson,Delroy Lindo,Jerome Ranft,David Kaye,Elie Docter,Jeremy Leary",['Pete Docter'],8.00952381
4519,"drama,mystery",1,in the electric mist,2009,"Tommy Lee Jones,John Goodman,Peter Sarsgaard,Mary Steenburgen,Kelly Macdonald,Justina Machado,Ned Beatty,James Gammon,Pruitt Taylor Vince,Levon Helm",['Bertrand Tavernier'],3
4520,"action,crime,drama,thriller",1,killshot,2008,"Thomas Jane,Diane Lane,Mickey Rourke,Brandon McGibbon,Peter Kelly Gaudreault,Michelle Arvizu,Richard Zeppieri,Richard Zeppieri,Alexis Butler,Hal Holbrook,Robert Gow",['John Madden'],5
4521,"drama,fantasy",5,antichrist,2009,"Willem Dafoe,Charlotte Gainsbourg,Storm Acheche Sahlstrøm",['Lars von Trier'],7.6
4522,"crime,drama,horror,thriller",1,sweeney todd,1928,"Moore Marriott,Iris Darbyshire,Judd Green,Charles Ashton,Zoe Palmer,Philip Hewland,Harry Lorraine,Brian Glennie,Lucius Blake",['Walter West'],8
4523,"comedy,horror",1,boy eats girl,2005,"Samantha Mumba,David Leon,Tadhg Murphy,Laurence Kinlan,Sara James,Mark Huberman,Sarah Burke,Paul Reid,Jane Valentine,Conor Ryan",['Stephen Bradley'],10
4524,"children,comedy",1,ernest rides again,1993,"Jim Varney,Ron James,Tom Butler,Linda Kash,Duke Ernsberger,Jeff Pillars,Dave 'Squatch' Ward,Dee Jay Jackson,Charles Siegel,Alf Humphreys",['John R. Cherry III'],2
4525,"drama,fantasy",1,special,2019,"Ajay,Mahesh Achanta,Dhanraj,Akshitha Srinivas,Ashok Kumar,Jabardasth Appa Rao,Kamalesh,Bhel Prasad,Ranga,Vastav",['Vastav'],7
4526,"action,adventure,comedy,sci-fi",7,land of the lost,2009,"Will Ferrell,Danny McBride,Anna Friel,Jorma Taccone,John Boylan,Matt Lauer,Bobb'e J. Thompson,Sierra McCormick,Shannon Lemke,Steven Wash Jr.",['Brad Silberling'],6.428571429
4527,"comedy,drama,fantasy",1,imagine that,2009,"Eddie Murphy,Thomas Haden Church,Yara Shahidi,Ronny Cox,Stephen Rannazzisi,Nicole Ari Parker,DeRay Davis,Vanessa Williams,Martin Sheen,Lauren Weedman",['Karey Kirkpatrick'],8
4528,"adventure,comedy",7,year one,2009,"Jack Black,Michael Cera,Olivia Wilde,Oliver Platt,David Cross,Christopher Mintz-Plasse,Vinnie Jones,Hank Azaria,Juno Temple,June Diane Raphael",['Harold Ramis'],5.571428571
4529,"drama,romance",1,breakfast with scot,2007,"Tom Cavanagh,Ben Shenkman,Noah Bernett,Benz Antoine,Jeananne Goossen,Graham Greene,Travis Ferris,Fiona Reid,Dylan Everett,Robin Brûlé",['Laurie Lynd'],7
4530,"action,adventure,sci-fi,imax",20,transformers: revenge of the fallen,2009,"Shia LaBeouf,Megan Fox,Josh Duhamel,Tyrese Gibson,John Turturro,Ramón Rodríguez,Kevin Dunn,Julie White,Isabel Lucas,John Benjamin Hickey",['Michael Bay'],4.85
4531,documentary,2,home,2023,"Roy Nik,Yarden Toussia-Cohen,Dror Keren,Rami Baruch,Sarai Givaty,Roei Weinberg,Nevo Kimchi,Moria Akons,Riki Blich,Esti Kosowitzki",['Benny Fredman'],9
4532,"comedy,romance",2,whatever works,2009,"Evan Rachel Wood,Larry David,Henry Cavill,Adam Brooks,Lyle Kanouse,Michael McKean,Clifford Lee Dickson,Yolonda Ross,Carolyn McCormick,Samantha Bee",['Woody Allen'],6
4533,"comedy,fantasy,romance",3,ghosts of girlfriends past,2009,"Matthew McConaughey,Jennifer Garner,Emma Stone,Michael Douglas,Breckin Meyer,Lacey Chabert,Robert Forster,Anne Archer,Daniel Sunjata,Noureen DeWulf",['Mark Waters'],5
4534,"crime,drama,thriller",9,public enemies,2009,"Christian Bale,Johnny Depp,Christian Stolte,Jason Clarke,Stephen Graham,David Wenham,John Judd,Stephen Dorff,Michael Vieau,John Kishline",['Michael Mann'],6.111111111
4535,"action,adventure,animation,children,comedy,romance",14,ice age: dawn of the dinosaurs,2009,"Ray Romano,John Leguizamo,Denis Leary,Eunice Cho,Karen Disher,Harrison Fahn,Maile Flanagan,Jason Fricchione,Bill Hader,Kelly Keaton,Kelly Keaton","['Carlos Saldanha', 'Michael Thurmeier']",5.214285714
4536,drama,1,my sister's keeper,2009,"Cameron Diaz,Abigail Breslin,Alec Baldwin,Walter Raney,Sofia Vassilieva,Heather Wahlquist,Jason Patric,Evan Ellingson,Nicole Marie Lenz,Paul Butler",['Nick Cassavetes'],8
4537,"comedy,drama,horror",1,hood of horror,2006,"Snoop Dogg,Snoop Dogg,Daniella Alonso,Anson Mount,Hawthorne James,Gabriel Pimentel,Irina Voronina,Tanisha Jones,Tayshaun Prince,Noel Gugliemi,Teyo Johnson",['Stacy Title'],9
4538,"adventure,fantasy,mystery,romance,imax",58,harry potter and the half-blood prince,2009,"Daniel Radcliffe,Emma Watson,Rupert Grint,Michael Gambon,Dave Legeno,Elarica Johnson,Jim Broadbent,Geraldine Somerville,Bonnie Wright,Julie Walters",['David Yates'],7.775862069
4539,"drama,war",3,roots,2024,"Daniyar Tazhenov,Aleksey Bardukov,Dina Tasbulatova,Sanjar Madi,Dulyga Akmolda,Ekaterina Klimova,Timur Makazhan,Quanysh Mamytkaliev,Vladimir Litvinov,Muhammed Adiuly",['Ilya Tauchelov'],6.333333333
4540,"drama,war",1,eichmann,2007,"Thomas Kretschmann,Troy Garity,Franka Potente,Stephen Fry,Delaine Yates,Tereza Srbova,Judit Viktor,Stephen Greif,Dénes Bernáth",['Robert Young'],10
